MouseGeneID,HumanOrthologGeneID,Symbol,Synonyms,Description,MitoCarta3.0_List,MitoCarta3.0_Evidence,MitoCarta3.0_SubMitoLocalization,MitoCarta3.0_MitoPathways,TrainingDataset,MitoCarta2.0_Score,MitoCarta2.0_FDR,MitoCarta2.0_List,MitoCarta2.0_Evidence,EnsemblGeneID,UniProt,ProteinLength,TargetP_Score,MitoDomain_Score,CoexpressionGnfN50_Score,PGC_Induction_Score,YeastMitoHomolog_Score,RickettsiaHomolog_Score,MSMS_Score,mm10_Chromosome,mm10_Start,mm10_Stop,MSMS_NUM_TISSUES,MSMS_NUM_PEPTIDES_UNIQUE,MSMS_NUM_SPECTRA,MSMS_TOTAL_INTENSITY,MSMS_PERCENT_COVERAGE,Tissues,cerebrum_total_peak_intensity_log10,cerebellum_total_peak_intensity_log10,brainstem_total_peak_intensity_log10,spinalcord_total_peak_intensity_log10,kidney_total_peak_intensity_log10,liver_total_peak_intensity_log10,heart_total_peak_intensity_log10,skeletalmuscle_total_peak_intensity_log10,adipose_total_peak_intensity_log10,smallintestine_total_peak_intensity_log10,largeintestine_total_peak_intensity_log10,stomach_total_peak_intensity_log10,placenta_total_peak_intensity_log10,testis_total_peak_intensity_log10,HPA_Main_Location_2020 (Reliability)
109857,874,Cbr3,1110001J05Rik|C81353,carbonyl reductase 3,MitoCarta3.0,"targetP signal, yeast mito homolog, Rickettsial homolog, mito protein domain, MS/MS",Matrix,Metabolism > Detoxification > Xenobiotic metabolism,Tnon_mito,6.8027,0.038,1,"targetP signal, yeast mito homolog, Rickettsial homolog, mito protein domain, MS/MS",ENSMUSG00000022947,Q8K354,277,4,SharedDomain,0,,HomologMitoLowConf,Homolog,25-50ambig,chr16,93683218,93690991,6,7,15,1.14E+08,34,"cerebrum, spinalcord, adipose, smallintestine, largeintestine, stomach",6.5,,,6.8,,,,,7.2,7.5,7.6,7.3,,,Cytosol;Nucleoplasm (Approved)
11758,9588,Prdx6,1-Cys Prx|1-cys|1-cysPrx|9430088D19Rik|AA690119|Aop2|Brp-|Brp-12|CP-|CP-3|GP|GPx|Ltw|Ltw-|Ltw-4|Ltw4|Lvtw|Lvtw-4|N|NSGPx|ORF06|Prdx5|a|aiPLA2,peroxiredoxin 6,MitoCarta3.0,"yeast mito homolog+, Rickettsial homolog, mito protein domain",unknown,Metabolism > Lipid metabolism > Phospholipid metabolism | Metabolism > Detoxification > ROS and glutathione metabolism,Tpossible_mito,6.8,0.039,1,"yeast mito homolog+, Rickettsial homolog, mito protein domain",ENSMUSG00000026701,O08709,224,,SharedDomain,2,,OrthologMitoLowConf,Homolog,50-75crude,chr1,161240111,161251166,10,15,86,1.85E+09,67,"cerebrum, cerebellum, brainstem, spinalcord, liver, adipose, smallintestine, largeintestine, placenta, testis",7.8,7.9,8.4,8,,8.1,,,6.7,7.9,7.2,,8.5,8.9,Cytosol;Plasma membrane (Supported)
57431,3338,Dnajc4,Hsp|Hspf2|Mcg18,DnaJ heat shock protein family (Hsp40) member C4,MitoCarta3.0,"GFP, targetP signal, Rickettsial homolog, mito protein domain, coexpression",Membrane,"Protein import, sorting and homeostasis > Protein homeostasis",Tmito,6.7454,0.04,1,"GFP, targetP signal, Rickettsial homolog, mito protein domain, coexpression",ENSMUSG00000024963,Q9D844,244,3,SharedDomain,12,,NoMitoHomolog,Homolog,0-25crude,chr19,6987910,6992272,1,4,4,7.36E+06,22,largeintestine,,,,,,,,,,,6.9,,,,
68554,,Cebpzos,1110001A16Rik,"CCAAT/enhancer binding protein (C/EBP), zeta, opposite strand",MitoCarta3.0,"coexpression+, MS/MS+",unknown,0,Tnon_mito,6.7404,0.04,1,"coexpression+, MS/MS+",ENSMUSG00000062691,Q8BTE5,80,,NA,37,,NoMitoHomolog,NoHomolog,75-100ambig,chr17,78916498,78921048,10,8,36,1.10E+08,78,"cerebrum, brainstem, spinalcord, liver, heart, skeletalmuscle, adipose, largeintestine, placenta, testis",6.8,,6.5,6.9,,7.1,7,6.6,7.1,,7.4,,7.4,6.8,
235169,55572,Foxred1,BC024806|TEG-23|Tex23,FAD-dependent oxidoreductase domain containing 1,MitoCarta3.0,"literature, targetP signal, mito protein domain, coexpression+",MIM,OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,6.7252,0.041,1,"literature, targetP signal, mito protein domain, coexpression+",ENSMUSG00000039048,Q3TQB2,493,4,SharedDomain,38,0.24,NoMitoHomolog,NoHomolog,0-25ambig,chr9,35204220,35210925,4,10,19,1.57E+08,14,"adipose, largeintestine, placenta, testis",,,,,,,,,7.8,,6,,7.8,7.4,Mitochondria (Supported)
140546,79033,Eri3,P|PI|PINT1|Prnpip1,exoribonuclease 3,MitoCarta3.0,"targetP signal+, mito protein domain, MS/MS",Matrix,0,Tnon_mito,6.7171,0.041,1,"targetP signal+, mito protein domain, MS/MS",ENSMUSG00000033423,Q8C460,337,1,SharedDomain,3,,NoMitoHomolog,NoHomolog,25-50ambig,chr4,117550323,117674297,2,6,10,1.01E+08,38,"cerebrum, cerebellum",7.9,7.5,,,,,,,,,,,,,Cytosol;Nucleoplasm (Approved)
72831,22907,Dhx30,2810477H02Rik|C130058C04Rik|Ddx30|HELG|Ret-CoR|hel,DEAH (Asp-Glu-Ala-His) box polypeptide 30,MitoCarta3.0,"literature, targetP signal+, yeast mito homolog, mito protein domain",Matrix,Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Tmito,6.6916,0.041,1,"literature, targetP signal+, yeast mito homolog, mito protein domain",ENSMUSG00000032480,Q99PU8,1223,1,SharedDomain,1,,HomologMitoLowConf,NoHomolog,50-75crude,chr9,110084318,110117616,12,74,329,2.59E+09,68,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, skeletalmuscle, adipose, largeintestine, stomach, placenta, testis",8.3,8.6,8.4,7.5,7.6,7.1,,7.8,7,,8.4,7.8,7.9,9.1,Mitochondria (Supported)
94044,23786,Bcl2l13,BCL-R|BCL-RAMBO|E430016C20Rik|Mi|Mil|Mil-1|Mil1,BCL2-like 13 (apoptosis facilitator),MitoCarta3.0,"literature, mito protein domain, coexpression, MS/MS+",MOM,Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy | Mitochondrial dynamics and surveillance > Apoptosis,Tmito,6.6784,0.041,1,"literature, mito protein domain, coexpression, MS/MS+",ENSMUSG00000009112,P59017,434,,SharedDomain,11,0.49,NoMitoHomolog,NoHomolog,25-50pure,chr6,120836229,120892842,13,17,284,4.60E+09,49,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, heart, skeletalmuscle, adipose, largeintestine, stomach, placenta, testis",8.5,8.4,8.6,8,8.1,6.4,8.8,8.9,8.9,,8.4,7.6,8.8,8.4,Mitochondria (Enhanced)
66659,51205,Acp6,5730559A09Rik|AC|ACPL1|AU022842|mPA|mPACPL1,"acid phosphatase 6, lysophosphatidic",MitoCarta3.0,"literature, APEX_IMS, targetP signal, mito protein domain, MS/MS++",IMS,Metabolism > Lipid metabolism > Phospholipid metabolism,Tmito,6.6106,0.042,1,"literature, APEX_IMS, targetP signal, mito protein domain, MS/MS++",ENSMUSG00000028093,Q8BP40,418,4,SharedDomain,2,,NoMitoHomolog,NoHomolog,50-75pure,chr3,97158776,97176576,11,20,186,3.63E+09,64,"cerebrum, spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.1,,,7.8,8.7,8.3,,7.5,8.8,9.1,8.6,7.6,8.2,8.4,
20463,9167,Cox7a2l,COX|COX7AR|COX7RP|EB1|SIG|SIG-|SIG-81|SIG81|Silg81,cytochrome c oxidase subunit 7A2 like,MitoCarta3.0,"literature, APEX_IMS, APEX_matrix, mito protein domain+, MS/MS+",MIM,OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits | OXPHOS > OXPHOS assembly factors | OXPHOS > Respirasome assembly,Tmito,6.6089,0.042,1,"literature, APEX_IMS, APEX_matrix, mito protein domain+, MS/MS+",ENSMUSG00000024248,Q61387,134,,MitoDomain,4,,NoMitoHomolog,NoHomolog,75-100ambig,chr17,83501916,83514333,14,9,154,2.43E+09,91,all 14,8.5,8.1,8.5,8.3,8,8.3,7.8,6.9,8.1,8.2,8.3,8.1,8.6,7.9,Mitochondria (Enhanced)
226654,100131187,Tstd1,AV065366|EG226654|Gm4848|KAT,thiosulfate sulfurtransferase (rhodanese)-like domain containing 1,MitoCarta3.0,"targetP signal, yeast mito homolog, mito protein domain, MS/MS",unknown,Metabolism > Sulfur metabolism,Tpossible_mito,6.5747,0.042,1,"targetP signal, yeast mito homolog, mito protein domain, MS/MS",ENSMUSG00000091166,E9PY03,133,2,SharedDomain,3,,HomologMitoLowConf,NoHomolog,25-50ambig,chr1,171419032,171420352,3,7,26,1.25E+09,38,"kidney, smallintestine, largeintestine",,,,,7.6,,,,,8.2,9,,,,Cytoplasmic bodies;Cytosol (Approved)
110391,5860,Qdpr,2610008L04Rik|D5Ertd371e|Dhpr|PKU2,quinoid dihydropteridine reductase,MitoCarta3.0,"APEX_matrix, targetP signal, mito protein domain, induction",Matrix,Metabolism > Metals and cofactors > Tetrahydrobiopterin synthesis | Metabolism > Vitamin metabolism > Folate and 1-C metabolism,Tmito,6.5535,0.043,1,"APEX_matrix, targetP signal, mito protein domain, induction",ENSMUSG00000015806,Q8BVI4,241,2,SharedDomain,2,0.57,NoMitoHomolog,NoHomolog,50-75crude,chr5,45434031,45450229,10,17,91,2.44E+09,70,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, adipose, stomach, placenta, testis",8.4,8.2,9,8.4,8.5,8.5,,,7.4,,,7.1,7.9,7.8,Mitochondria (Approved)
233799,123876,Acsm2,AI315615|BC031140,acyl-CoA synthetase medium-chain family member 2,MitoCarta3.0,"yeast mito homolog, Rickettsial homolog, mito protein domain, MS/MS+",Matrix,Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Detoxification > Xenobiotic metabolism,Tpossible_mito,6.4835,0.044,1,"yeast mito homolog, Rickettsial homolog, mito protein domain, MS/MS+",ENSMUSG00000030945,Q8K0L3,600,,SharedDomain,2,,HomologMitoLowConf,Homolog,75-100ambig,chr7,119554339,119600694,3,44,694,2.92E+11,76,"kidney, liver, heart",,,,,11.5,9.4,8,,,,,,,,
57869,90956,Adck2,AA408112|BB006057,aarF domain containing kinase 2,MitoCarta3.0,"GFP, targetP signal, yeast mito homolog, Rickettsial homolog, mito protein domain",MIM,0,Tmito,6.4463,0.044,1,"GFP, targetP signal, yeast mito homolog, Rickettsial homolog, mito protein domain",ENSMUSG00000046947,Q6NSR3,617,2,SharedDomain,4,,HomologMitoHighConf,Homolog,,chr6,39573875,39588769,,,,,,,,,,,,,,,,,,,,,Centrosome;Cytosol (Uncertain)
64291,114876,Osbpl1a,G430090F17Rik|Gm753|ORP-1|Osbpl1b,oxysterol binding protein-like 1A,MitoCarta3.0,"Rickettsial homolog, mito protein domain, induction, MS/MS",unknown,"Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism",Tnon_mito,6.4318,0.044,1,"Rickettsial homolog, mito protein domain, induction, MS/MS",ENSMUSG00000044252,Q91XL9,950,,SharedDomain,0,5.89,NoMitoHomolog,Homolog,0-25pure,chr18,12755311,12941841,4,10,15,4.40E+08,14,"cerebrum, liver, largeintestine, placenta",8.5,,,,,6.2,,,,,7.4,,8.1,,Cytosol;Nucleoplasm (Approved)
212528,55621,Trmt1,6720406L13Rik|6720477L24|D8Ertd812|D8Ertd812e,tRNA methyltransferase 1,MitoCarta3.0,"targetP signal+, yeast mito homolog, mito protein domain, coexpression",Matrix,Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications,Tnon_mito,6.4278,0.044,1,"targetP signal+, yeast mito homolog, mito protein domain, coexpression",ENSMUSG00000001909,Q3TX08,663,1,SharedDomain,6,,HomologMitoLowConf,NoHomolog,,chr8,84689246,84699808,,,,,,,,,,,,,,,,,,,,,Cytosol;Plasma membrane (Approved)
76366,219402,Mtif3,2810012L14Rik|AI414549,mitochondrial translational initiation factor 3,MitoCarta3.0,"literature, APEX_matrix, Rickettsial homolog, mito protein domain, coexpression",Matrix,Mitochondrial central dogma > Translation > Translation factors,Tmito,6.4276,0.045,1,"literature, APEX_matrix, Rickettsial homolog, mito protein domain, coexpression",ENSMUSG00000016510,Q9CZD5,276,5,SharedDomain,7,,NoMitoHomolog,Ortholog,0-25ambig,chr5,146951572,146963797,1,4,4,1.42E+07,12,largeintestine,,,,,,,,,,,7.2,,,,Mitochondria (Supported)
100503890,100131801,Pet100,2900053A13Rik,PET100 homolog,MitoCarta3.0,"literature, yeast mito homolog++, MS/MS",MIM,OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,6.4192,0.045,1,"literature, yeast mito homolog++, MS/MS",ENSMUSG00000087687,P0DJE0,76,,NA,1,,OrthologMitoHighConf,NoHomolog,25-50ambig,chr8,3621550,3624235,8,7,52,2.67E+08,47,"cerebrum, spinalcord, kidney, liver, heart, smallintestine, largeintestine, placenta",7.4,,,7.1,7.8,6.8,7.1,,,7.4,8,,7.3,,Mitochondria (Approved)
67472,9650,Mtfr1,1300002C08Rik|1700080D04Rik|2810026O10Rik|4930579E05Rik|Chppr|Fam54|Fam54a2,mitochondrial fission regulator 1,MitoCarta3.0,"literature, targetP signal, mito protein domain+, coexpression",Membrane,Mitochondrial dynamics and surveillance > Fission,Tmito,6.2079,0.046,1,"literature, targetP signal, mito protein domain+, coexpression",ENSMUSG00000027601,Q99MB2,328,4,MitoDomain,11,,NoMitoHomolog,NoHomolog,,chr3,19187328,19220817,,,,,,,,,,,,,,,,,,,,,Mitochondria (Supported)
224481,51106,Tfb1m,AI429207|mtTFB1,"transcription factor B1, mitochondrial",MitoCarta3.0,"literature, APEX_matrix, Rickettsial homolog, mito protein domain, MS/MS+",Matrix,Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Tmito,6.1784,0.046,1,"literature, APEX_matrix, Rickettsial homolog, mito protein domain, MS/MS+",ENSMUSG00000036983,Q8JZM0,345,5,SharedDomain,3,,NoMitoHomolog,Homolog,25-50pure,chr17,3519255,3557713,4,12,29,5.51E+08,41,"brainstem, largeintestine, placenta, testis",,,7.5,,,,,,,,7.4,,7.9,8.6,
14319,2495,Fth1,FHC|Fth|H-fer|HFt|MFH,ferritin heavy polypeptide 1,MitoCarta3.0,"mito protein domain, MS/MS++",unknown,Metabolism > Metals and cofactors > Iron homeostasis,Tpossible_mito,6.1372,0.046,1,"mito protein domain, MS/MS++",ENSMUSG00000024661,P09528,182,,SharedDomain,1,-0.53,NoMitoHomolog,NoHomolog,75-100pure,chr19,9982645,9985111,10,18,126,2.22E+09,91,"cerebrum, cerebellum, brainstem, spinalcord, liver, adipose, smallintestine, largeintestine, stomach, placenta",7.9,6.7,8.4,7.7,,8.1,,,8.3,8,7.5,7.9,9.1,,Microtubules (Approved)
12257,706,Tspo,Bz|Bzrp|IBP|P|PBR|Ts|Tspo1,translocator protein,MitoCarta3.0,"literature, mito protein domain, MS/MS++",MOM,"Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis",Tmito,6.1372,0.046,1,"literature, mito protein domain, MS/MS++",ENSMUSG00000041736,P50637,169,,SharedDomain,3,0.3,NoMitoHomolog,NoHomolog,75-100pure,chr15,83563572,83574203,10,13,272,8.21E+09,96,"spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",,,,7.6,9.1,8.8,,7.5,9.2,8.3,8.8,8.6,9.4,8.7,Cytosol;Mitochondria (Approved)
107146,10249,Glyat,A330009E03Rik|ACGNAT|AI195249|AI315345|CAT|GAT,glycine-N-acyltransferase,MitoCarta3.0,"literature, mito protein domain, coexpression, MS/MS+",Matrix,Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Detoxification > Xenobiotic metabolism,Tmito,6.1002,0.046,1,"literature, mito protein domain, coexpression, MS/MS+",ENSMUSG00000063683,Q91XE0,296,,SharedDomain,10,,NoMitoHomolog,NoHomolog,75-100ambig,chr19,12633307,12651737,4,24,382,5.48E+10,81,"spinalcord, kidney, liver, placenta",,,,7,10.6,10.2,,,,,,,7.4,,
68731,79863,Rbfa,1110032A13Rik|AI595940,ribosome binding factor A,MitoCarta3.0,"APEX_matrix, targetP signal, Rickettsial homolog, coexpression",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Tmito,6.0391,0.046,1,"APEX_matrix, targetP signal, Rickettsial homolog, coexpression",ENSMUSG00000024570,Q6P3B9,350,2,NA,5,,NoMitoHomolog,Ortholog,,chr18,80192263,80200619,,,,,,,,,,,,,,,,,,,,,Mitochondria (Supported)
19819,246243,Rnaseh1,-,ribonuclease H1,MitoCarta3.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, coexpression",Matrix,Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay,Tmito,6.0391,0.046,1,"literature, APEX_matrix, targetP signal, Rickettsial homolog, coexpression",ENSMUSG00000020630,E9QLN8,285,2,NA,5,,NoMitoHomolog,Ortholog,,chr12,28649601,28659591,,,,,,,,,,,,,,,,,,,,,
66690,25880,Tmem186,2810440M13Rik|4432406C05Rik|AI648175|AW210586,transmembrane protein 186,MitoCarta3.0,"targetP signal, coexpression, MS/MS",MIM,OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors,Tpossible_mito,5.9905,0.046,1,"targetP signal, coexpression, MS/MS",ENSMUSG00000043140,Q9CR76,216,2,NA,9,,NoMitoHomolog,NoHomolog,25-50ambig,chr16,8633730,8637701,13,10,91,1.22E+09,34,"cerebrum, cerebellum, brainstem, spinalcord, liver, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8,8.1,8.4,7.7,,7.5,7.5,7.8,8.1,7.8,8.1,7.4,7.9,8.2,Cell Junctions (Approved)
18632,8799,Pex11b,PEX11beta|Pex11pbeta,peroxisomal biogenesis factor 11 beta,MitoCarta3.0,"targetP signal, coexpression, MS/MS",Membrane,0,Tpossible_mito,5.9905,0.046,1,"targetP signal, coexpression, MS/MS",ENSMUSG00000028102,Q9Z210,259,2,NA,5,,NoMitoHomolog,NoHomolog,25-50ambig,chr3,96635429,96645381,11,10,72,3.43E+09,49,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, adipose, smallintestine, largeintestine, placenta, testis",8.4,8.6,8.9,8.7,8.7,8.6,,,6.5,8.3,7.5,,8.2,8.4,Vesicles (Supported)
53893,11164,Nudt5,-,nudix (nucleoside diphosphate linked moiety X)-type motif 5,MitoCarta3.0,"yeast mito homolog++, mito protein domain, coexpression",unknown,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Tnon_mito,5.9662,0.046,1,"yeast mito homolog++, mito protein domain, coexpression",ENSMUSG00000025817,Q9JKX6,218,,SharedDomain,6,,OrthologMitoHighConf,NoHomolog,,chr2,5845033,5868736,,,,,,,,,,,,,,,,,,,,,Vesicles (Approved)
20655,6647,Sod1,B430204E11Rik|Cu/Zn-|Cu/Zn-SOD|CuZn|CuZnSOD|I|Ip|Ipo-1|Ipo1|SO|SODC|Sod|Sod-1,"superoxide dismutase 1, soluble",MitoCarta3.0,"literature, yeast mito homolog, mito protein domain, induction, coexpression",IMS,Metabolism > Detoxification > ROS and glutathione metabolism,Tmito,5.9256,0.046,1,"literature, yeast mito homolog, mito protein domain, induction, coexpression",ENSMUSG00000022982,P08228,154,,SharedDomain,7,0.51,HomologMitoLowConf,NoHomolog,50-75crude,chr16,90220741,90226324,14,16,365,2.19E+10,63,all 14,9.2,9,9.7,8.9,9.5,9.5,8.2,8.5,9.3,9,8.7,9,9,9.2,Cytosol;Nucleoplasm;Plasma membrane (Supported)
20845,6770,Star,AV363654|D8Ertd419|D8Ertd419e|stARD1,steroidogenic acute regulatory protein,MitoCarta3.0,"literature, targetP signal, mito protein domain, coexpression, MS/MS",MOM | IMS,"Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis",Tmito,5.9151,0.046,1,"literature, targetP signal, mito protein domain, coexpression, MS/MS",ENSMUSG00000031574,P51557,284,3,SharedDomain,8,,NoMitoHomolog,NoHomolog,25-50ambig,chr8,25808512,25815982,1,7,8,3.26E+08,33,testis,,,,,,,,,,,,,,8.5,
207704,85865,Gtpbp10,4930545J22Rik|BC034507,GTP-binding protein 10 (putative),MitoCarta3.0,"APEX_matrix, yeast mito homolog+, Rickettsial homolog, mito protein domain",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Tmito,5.907,0.046,1,"APEX_matrix, yeast mito homolog+, Rickettsial homolog, mito protein domain",ENSMUSG00000040464,Q8K013,366,,SharedDomain,1,,OrthologMitoLowConf,Homolog,0-25ambig,chr5,5537456,5559501,2,4,12,3.94E+07,11,"largeintestine, placenta",,,,,,,,,,,7.2,,7.4,,
380660,79611,Acss3,8430416H19Rik|Gm874,acyl-CoA synthetase short-chain family member 3,MitoCarta3.0,"targetP signal, yeast mito homolog, mito protein domain, MS/MS",Matrix,Metabolism > Lipid metabolism,Tpossible_mito,5.8664,0.048,1,"targetP signal, yeast mito homolog, mito protein domain, MS/MS",ENSMUSG00000035948,Q14DH7,682,3,SharedDomain,NA,,HomologMitoLowConf,NoHomolog,50-75ambig,chr10,106936163,107123664,5,32,184,5.20E+09,52,"kidney, liver, adipose, placenta, testis",,,,,8,9.1,,,9.4,,,,9,8.1,Mitochondria (Approved)
66658,79714,Ccdc51,5730568A12Rik|AI551049|Mit|Mitok,coiled-coil domain containing 51,MitoCarta3.0,"APEX_matrix, targetP signal, MS/MS++",MIM,Small molecule transport,Tmito,5.8393,0.049,1,"APEX_matrix, targetP signal, MS/MS++",ENSMUSG00000025645,Q3URS9,406,3,NA,1,,NoMitoHomolog,NoHomolog,50-75pure,chr9,109082495,109093363,14,26,139,2.20E+09,60,all 14,8.3,7.7,8.2,6.9,8.7,7.6,7.7,7.6,8.2,8.1,8.4,7.2,8.8,7.5,Mitochondria;Nucleoplasm (Supported)
56360,23597,Acot9,0610041P13Rik|Acat|Acate2|C76421|MT-ACT4|MT-ACT48|MTE-2|U8|p4|p48,acyl-CoA thioesterase 9,MitoCarta3.0,"literature, targetP signal, MS/MS++",MIM,Metabolism > Lipid metabolism,Tmito,5.8393,0.049,1,"literature, targetP signal, MS/MS++",ENSMUSG00000025287,Q9R0X4,439,3,NA,3,,NoMitoHomolog,NoHomolog,50-75pure,chrX,155262499,155297507,13,33,368,1.40E+10,63,"cerebrum, cerebellum, brainstem, spinalcord, kidney, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.5,7.6,8.4,8.3,9.2,,7.7,8.2,9.3,9.3,8.1,8.4,9.6,9.5,Cytosol;Plasma membrane (Approved)
66706,25915,Ndufaf3,4733401H18Rik,NADH:ubiquinone oxidoreductase complex assembly factor 3,MitoCarta3.0,"literature, targetP signal, mito protein domain, MS/MS",MIM,OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,5.7781,0.049,1,"literature, targetP signal, mito protein domain, MS/MS",ENSMUSG00000070283,Q9JKL4,185,2,SharedDomain,2,,NoMitoHomolog,NoHomolog,50-75ambig,chr9,108565864,108567342,14,9,178,5.20E+09,61,all 14,8.9,8.8,8.8,8.6,8.9,8.2,8.4,7.8,8.3,8.4,8.6,8.3,8.2,8.2,
319945,80308,Flad1,A930017E24Rik|Pp5|Pp591,flavin adenine dinucleotide synthetase 1,MitoCarta3.0,"APEX_matrix, mito protein domain, induction, coexpression",Matrix,Metabolism > Vitamin metabolism > Vitamin B2 metabolism,Tmito,5.7739,0.049,1,"APEX_matrix, mito protein domain, induction, coexpression",ENSMUSG00000042642,Q8R123,492,,SharedDomain,22,0.52,NoMitoHomolog,NoHomolog,0-25ambig,chr3,89402672,89411863,3,8,14,1.14E+08,23,"spinalcord, adipose, stomach",,,,6.8,,,,,8,,,6.3,,,Cytosol;Plasma membrane (Supported)
107476,31,Acaca,A530025K05Rik|Ac|Acac|Acc|Acc1|Gm738,acetyl-Coenzyme A carboxylase alpha,MitoCarta3.0,"yeast mito homolog, Rickettsial homolog, mito protein domain, coexpression",Matrix,Metabolism > Lipid metabolism > Type II fatty acid synthesis | Metabolism > Vitamin metabolism > Biotin utilizing proteins,Tpossible_mito,5.7466,0.049,1,"yeast mito homolog, Rickettsial homolog, mito protein domain, coexpression",ENSMUSG00000020532,Q5SWU9,2345,,SharedDomain,11,,HomologMitoLowConf,Homolog,0-25ambig,chr11,84195437,84401651,8,49,88,3.61E+08,23,"brainstem, spinalcord, liver, adipose, largeintestine, stomach, placenta, testis",,,7.9,7.2,,6.6,,,7.8,,7.4,6.4,7.6,8.1,Cytosol (Supported)
98256,8564,Kmo,AI046660,kynurenine 3-monooxygenase (kynurenine 3-hydroxylase),MitoCarta3.0,"yeast mito homolog, mito protein domain, MS/MS++",MOM,Metabolism > Amino acid metabolism > Kynurenine metabolism | Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,Tpossible_mito,5.7073,0.049,1,"yeast mito homolog, mito protein domain, MS/MS++",ENSMUSG00000039783,Q91WN4,479,,SharedDomain,3,,HomologMitoLowConf,NoHomolog,50-75pure,chr1,175632192,175660853,2,26,88,2.73E+09,53,"kidney, liver",,,,,8.4,9.4,,,,,,,,,
66410,51001,Mterf3,2410017I18Rik|Mterfd|Mterfd1,mitochondrial transcription termination factor 3,MitoCarta3.0,"literature, APEX_matrix, GFP, targetP signal, mito protein domain+, coexpression",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Tmito,5.7037,0.049,1,"literature, APEX_matrix, GFP, targetP signal, mito protein domain+, coexpression",ENSMUSG00000021519,Q8R3J4,412,3,MitoDomain,5,,NoMitoHomolog,NoHomolog,,chr13,66912097,66933072,,,,,,,,,,,,,,,,,,,,,Mitochondria;Nucleoplasm (Supported)
170719,55074,Oxr1,2210416C20Rik|C7|C7B,oxidation resistance 1,MitoCarta3.0,"literature, yeast mito homolog+, mito protein domain, MS/MS",MOM,Metabolism > Detoxification > ROS and glutathione metabolism,Tmito,5.6764,0.049,1,"literature, yeast mito homolog+, mito protein domain, MS/MS",ENSMUSG00000022307,Q4KMM3,866,,SharedDomain,1,,OrthologMitoLowConf,NoHomolog,25-50ambig,chr15,41447481,41861047,3,28,66,5.89E+08,37,"cerebrum, cerebellum, brainstem",7.5,8.2,8.6,,,,,,,,,,,,Vesicles (Approved)
74167,53343,Nudt9,1190002C07Rik|ADPR-PPase|AI462474,nudix (nucleoside diphosphate linked moiety X)-type motif 9,MitoCarta3.0,"APEX_matrix, targetP signal, mito protein domain, coexpression, MS/MS",Matrix,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Tmito,5.6536,0.05,1,"APEX_matrix, targetP signal, mito protein domain, coexpression, MS/MS",ENSMUSG00000029310,Q8BVU5,350,4,SharedDomain,9,-0.34,NoMitoHomolog,NoHomolog,25-50ambig,chr5,104047010,104065367,4,9,24,1.94E+08,26,"cerebrum, cerebellum, placenta, testis",6.9,6.9,,,,,,,,,,,7.7,8.1,Mitochondria;Nuclear bodies (Approved)
